,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
29884,veteranstoday,29884,Rag Radio: The History of Rock &amp; Roll - - Ward has done commentary on Fresh Air for the...,happy,Fake,1,-1,10.6,8.1,139.2,-0.103,0.065,0.054,0.0,0.0,2.43,0.56,0.82,2.64,0.75,0.18,0.15,1.42,0.91,0.67,3.15,0.58,0.0,0.6,0.1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4705062210559845,0.466327428817749,0.06316637992858887,0.1367821842432022,0.42560189962387085,0.4376159906387329,5.595489710685797e-05,1.574701063988826e-10,2.276476334373001e-05,0.8124698996543884,0.00737618887796998,5.68185555493983e-07,0.1800745576620102
21889,veteranstoday,21889,Navy SEAL and Award-Winning Author Deliver Riveting SpecOps Thriller -...,happy,Fake,1,-1,10.7,14.0,139.7,-0.046,0.129,-0.039,1.16,0.0,0.07,2.89,0.0,0.0,0.0,0.0,0.0,1.52,0.16,1.09,0.01,0.18,0.0,0.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3872033953666687,0.5876116156578064,0.025184983387589455,0.0,0.0,1.0,0.006145755294710398,9.025118924910203e-05,0.0014558298280462623,0.8055191040039062,0.13418109714984894,8.95305311132688e-06,0.052598997950553894
28071,veteranstoday,28071,"In which I try to say something nice about our beloved President Trump, and compare him to Muhammad Ali ...",happy,Fake,1,-1,13.5,31.4,142.0,-0.137,0.123,-0.16,0.73,0.61,0.77,1.93,0.31,0.58,0.0,0.46,0.56,0.58,1.13,1.64,0.92,0.47,0.63,0.18,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33548256754875183,0.6261422038078308,0.038375239819288254,0.0,0.0,1.0,0.000407765299314633,4.072470005667128e-07,0.0008192078676074743,0.7863821983337402,0.007347790990024805,1.0463058970344719e-05,0.2050321400165558
31669,veteranstoday,31669,ABA: Indiana prosecutor suspended 4 years for eavesdropping on attorney-client conversations - ... - BY DEBR...,happy,Fake,1,-1,3.7,10.7,112.4,-0.054,0.0,0.058,0.34,0.53,1.94,2.38,0.78,0.16,0.0,0.23,0.94,0.51,0.92,0.99,0.42,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25878238677978516,0.7412176132202148,0.0,0.0,0.0,1.0,0.011639612726867199,4.088542846147902e-05,0.001711241202428937,0.7805298566818237,0.035477690398693085,1.84697473741835e-05,0.17058227956295013
27157,veteranstoday,27157,Mossad and SITE Intelligence Inadvertently Confess to Commanding ISIS ...,happy,Fake,1,-1,30.4,16.5,151.1,-0.027,-0.103,0.035,0.23,0.0,0.0,0.0,0.08,1.28,0.18,0.91,0.0,0.0,0.16,0.23,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.30036675930023193,0.6078433394432068,0.09178987890481949,0.0,0.0,1.0,0.0006087893270887434,2.101357858919073e-05,0.005715510807931423,0.7546166181564331,0.000789726444054395,0.012037406675517559,0.22621090710163116
29762,veteranstoday,29762,Kurdistan disaster brings Barzani down - - Jim W. Dean - This move may turn out to be a...,happy,Fake,1,83,3.3,28.3,152.1,0.074,0.214,-0.099,1.7,0.0,1.54,0.08,1.16,0.0,0.0,1.05,1.73,1.17,0.0,0.24,0.65,0.13,0.54,0.0,0.01,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3804889917373657,0.5339789986610413,0.085532046854496,0.1761491894721985,0.35991930961608887,0.46393147110939026,0.010756385512650013,0.0010972176678478718,0.0627313107252121,0.7449836134910583,0.038856226950883865,0.03358965367078781,0.10798565298318863
24305,veteranstoday,24305,Exclusive: Dangerous Phase of Terrorism: Trump’s Israeli Connections Proved - - By...,happy,Fake,1,78,10.0,11.1,148.2,0.05,0.072,-0.034,0.0,0.0,0.0,0.28,0.81,0.66,0.6,1.14,1.06,1.07,0.36,0.0,1.67,0.0,1.4,0.78,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.43504247069358826,0.5557717680931091,0.00918574072420597,0.1724318414926529,0.8275681734085083,0.0,0.09257058054208755,0.0013176749926060438,0.10989265888929367,0.6134517788887024,0.1545068621635437,0.00770961306989193,0.020550938323140144
25676,veteranstoday,25676,"UN Vote Sinks America's World Role - - By Gordon Duff, Senior Editor 128 nations, in...",happy,Fake,1,129,8.4,16.2,144.2,-0.125,-0.164,-0.012,0.0,0.0,1.12,0.0,1.51,1.36,1.92,2.55,1.13,0.43,1.53,0.0,1.67,0.0,2.08,0.27,2.02,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3607955873012543,0.5916019678115845,0.04760240018367767,0.2455534189939499,0.3697918951511383,0.3846547305583954,0.013410101644694805,0.0008426851127296686,0.32531851530075073,0.5769232511520386,0.04666851833462715,0.026908375322818756,0.009928599931299686
29446,veteranstoday,29446,"Harvey Weinstein's disgrace major event in culture war - - Here is ""the best dossier yo...",happy,Fake,1,38,-1.2,25.8,155.2,-0.118,0.18,-0.11,0.0,0.0,0.0,0.0,1.69,0.51,0.48,1.42,1.09,1.3,0.16,1.32,0.73,0.28,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3791402578353882,0.34952327609062195,0.27133652567863464,0.049620382487773895,0.27099165320396423,0.6793879270553589,0.023543117567896843,8.04323426564224e-05,0.00021280004875734448,0.5450797080993652,0.33780473470687866,2.208692876592977e-06,0.09327702969312668
33156,veteranstoday,33156,John Kerry and Prince Charles kill the Israeli project - - ...by Jonas E. Alexis ...,happy,Fake,1,-1,10.0,17.3,136.8,-0.022,-0.13,0.006,0.93,0.61,0.41,1.06,0.0,0.0,0.56,0.0,0.0,0.45,0.0,0.19,0.57,0.0,0.08,0.26,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.252492219209671,0.7475078701972961,0.0,0.13063114881515503,0.869368851184845,0.0,0.006870759651064873,0.0006325976573862135,0.015189744532108307,0.5353094339370728,0.07818231731653214,0.003573883790522814,0.36024123430252075
32675,veteranstoday,32675,Balfour mentality has no place in civilized society - - This betrayal has shamed and an...,happy,Fake,1,13,5.0,34.3,137.3,0.007,-0.184,0.029,0.0,0.0,0.0,1.23,1.51,1.91,0.99,1.02,1.76,1.1,0.59,0.47,0.27,0.0,1.22,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35043826699256897,0.6404510736465454,0.009110691025853157,0.0,0.0,1.0,0.002025097142904997,7.508402433131778e-08,0.0415458157658577,0.3676319718360901,0.0688222274184227,0.045174241065979004,0.47480058670043945
29535,veteranstoday,29535,Speaking Truth to Empire discusses strategic non-violent intervention - - Dan Yaseen in...,happy,Fake,1,-1,-7.0,7.8,144.3,-0.129,-0.045,-0.024,0.35,0.22,0.36,0.7,3.49,2.98,0.83,2.85,2.55,2.04,1.48,0.0,1.66,0.0,3.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3728545010089874,0.6271454691886902,0.0,0.08729790151119232,0.9127020835876465,0.0,0.0009848817717283964,2.619053307562069e-10,0.0002272014826303348,0.35930728912353516,0.6393800973892212,1.0496805646909024e-09,0.00010052750440081581
33781,veteranstoday,33781,Hezbollah – Capabilities And Role In The Middle East (Full Documentary) - - ...from S...,angry,Fake,1,106,4.9,14.2,132.7,-0.115,-0.005,-0.027,0.0,0.0,0.07,0.0,0.38,1.19,1.94,1.41,0.51,1.27,0.49,1.27,2.07,0.6,0.11,0.53,0.08,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4570557475090027,0.5429443120956421,0.0,0.0,0.7080196738243103,0.2919803261756897,0.9868139028549194,1.0833708152802046e-08,0.01026514545083046,0.00040326829184778035,0.0005183907342143357,6.465557089541107e-05,0.0019346323097124696
24528,veteranstoday,24528,Vladimir Putin takes spotlight as Eurasia connector - Pepe Escobar - - The roadmap for...,angry,Fake,1,111,0.3,13.2,123.2,-0.143,0.027,-0.06,0.9,1.33,2.27,0.11,0.56,1.34,0.26,0.96,0.07,0.63,1.47,1.46,0.0,0.0,0.0,1.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.270755410194397,0.5515204071998596,0.1777241975069046,0.09640506654977798,0.5889408588409424,0.31465405225753784,0.9458698034286499,5.324590347299818e-06,0.003169070463627577,6.921057149611443e-08,0.026712464168667793,1.7775617644488761e-09,0.024243338033556938
36524,veteranstoday,36524,TRADCATKNIGHT INTERVIEWS BERNARD JANZEN ON THIS CRISIS IN THE CATHOLIC CHURCH - - TRADC...,angry,Fake,1,-1,3.1,2.7,130.5,0.037,-0.029,-0.007,0.82,0.02,0.81,0.61,0.0,0.0,0.0,0.24,1.04,0.0,0.13,2.24,0.29,0.0,0.0,0.0,0.16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3742280900478363,0.16177158057689667,0.46400028467178345,0.12483806908130646,0.0,0.87516188621521,0.91312575340271,9.802585054785595e-07,0.05768059194087982,0.0029203833546489477,3.824963278020732e-05,0.026215843856334686,1.8148963135899976e-05
36150,veteranstoday,36150,"Top 5 Top Veterans Stories in Today’s News – Nov. 29, 2017 - - We encourage you to brow...",angry,Fake,1,-1,11.8,20.7,130.1,-0.027,-0.108,-0.015,0.22,0.0,0.0,0.0,1.97,1.38,2.2,1.48,1.36,0.59,1.13,0.0,0.81,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49658793210983276,0.40251925587654114,0.10089278966188431,0.0,0.0,1.0,0.8070535063743591,1.6029467531097907e-07,0.0018692619632929564,0.0027423270512372255,0.07416476309299469,1.4752456991118379e-05,0.11415517330169678
26754,veteranstoday,26754,Fire and Fury: The Bannon vs. Trump War Officially Begins ...,angry,Fake,1,129,14.3,19.1,147.0,-0.361,0.14,0.065,0.0,0.0,0.0,2.15,0.06,1.12,0.76,0.0,0.0,0.0,0.83,0.3,0.0,0.12,0.0,0.58,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4899934232234955,0.4620944559574127,0.04791208729147911,0.12260713428258896,0.8176406621932983,0.05975227430462837,0.7963042855262756,6.142532947706059e-05,0.021396035328507423,2.88745741272578e-05,0.18092328310012817,1.7375537453290235e-08,0.0012861029244959354
36650,veteranstoday,36650,"Ex-CIA Robert David Steele: ""Privatizing Covert Operations The Most Asinine, Unconstitutional Unethical Idea of t...",angry,Fake,1,53,24.7,25.9,153.4,-0.183,0.048,0.164,0.62,0.93,0.05,2.9,1.89,1.36,0.24,0.47,0.88,1.53,1.48,0.6,0.75,0.44,0.81,0.0,0.37,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.39363688230514526,0.42873048782348633,0.17763261497020721,0.23418794572353363,0.76581209897995,0.0,0.7875885963439941,2.212623439845629e-05,0.057281769812107086,4.833634648093721e-07,0.15505290031433105,7.162643811398084e-08,5.4084193834569305e-05
26165,veteranstoday,26165,Russian Foreign Minister Sergey Lavrov to Boris Johnson: Stop lying about Russia - - .....,angry,Fake,1,99,-3.7,15.8,137.6,-0.059,0.059,-0.161,0.0,0.01,0.48,0.0,0.29,2.11,0.46,0.02,0.0,0.0,1.07,1.6,0.44,0.48,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.47275668382644653,0.3576955199241638,0.16954773664474487,0.036002013832330704,0.15592338144779205,0.8080746531486511,0.7748603820800781,4.668063411372714e-05,0.05589957535266876,0.03144112601876259,0.1362406462430954,9.170077100861818e-05,0.0014199439901858568
35025,veteranstoday,35025,'THEY NEVER SEND THEIR CHILDREN TO FIGHT FOR THEIR COUNTRY' - - Their Lobby supports th...,angry,Fake,1,-1,13.5,10.4,140.1,-0.07,-0.167,0.01,1.06,1.11,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.52,0.0,0.0,0.0,1.18,1.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24461156129837036,0.584478497505188,0.17090995609760284,0.05355080962181091,0.0,0.9464492201805115,0.7666961550712585,1.7649434084887616e-05,0.02347446233034134,0.0008161047007888556,0.03164114058017731,0.0072875237092375755,0.17006699740886688
30099,veteranstoday,30099,"Did Seal Team 6 members strangle a Green Beret to cover up fake ""Bin Laden killing""? - -...",angry,Fake,1,-1,17.9,13.7,145.3,-0.103,0.029,-0.046,1.53,0.91,0.0,1.51,1.62,2.4,1.62,1.89,0.0,0.77,0.75,2.29,0.0,0.77,1.18,3.24,0.15,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.376274973154068,0.6237249970436096,0.0,0.06811133027076721,0.889969527721405,0.04191914573311806,0.7356671094894409,3.45150547218509e-05,0.064376100897789,0.08429031819105148,0.03695684298872948,0.0619828961789608,0.01669219881296158
26947,veteranstoday,26947,Veterans transition to civilian life through entrepreneurship: SBA's Linda McMahon - - ...,angry,Fake,1,-1,10.6,23.9,153.6,0.134,-0.328,0.192,0.0,0.0,0.0,1.18,0.23,0.45,0.94,1.52,0.0,1.28,0.53,0.0,2.67,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4029378294944763,0.514213502407074,0.08284866809844971,0.1456003040075302,0.8543996810913086,0.0,0.7228929996490479,9.93979085706087e-08,0.01123652420938015,7.549735414613679e-07,0.18917196989059448,1.5185436241793582e-09,0.0766976922750473
24294,veteranstoday,24294,Time for the GOP to rally to President Trump and the agenda that won 2016 - - There is...,angry,Fake,1,129,19.7,7.5,142.9,-0.006,-0.242,-0.039,0.51,0.0,1.44,0.0,1.13,1.31,1.19,1.37,0.92,0.28,0.44,0.0,0.0,0.0,1.62,1.23,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3616933226585388,0.5726097822189331,0.06569688022136688,0.0347905270755291,0.7519609332084656,0.21324855089187622,0.5572799444198608,1.0904137592859797e-09,0.003093075007200241,9.697171208244981e-07,0.43877774477005005,8.157102771022551e-11,0.0008482495904900134
23303,veteranstoday,23303,Clinton–Obama Emails: The Key to Understanding Why Hillary Wasn’t Indicted -...,angry,Fake,1,117,6.1,19.4,128.0,-0.194,-0.186,0.186,1.52,0.77,0.0,1.57,0.74,0.0,0.12,2.21,0.03,1.33,2.04,0.21,1.29,0.0,1.38,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5482574105262756,0.22780823707580566,0.22393427789211273,0.0,0.8291426301002502,0.17085735499858856,0.5241257548332214,0.0021863016299903393,0.11157466471195221,0.13938289880752563,0.22257617115974426,1.1430381618993124e-06,0.00015303202962968498
27174,veteranstoday,27174,Former CIA Official: End the unconditional support for Israel now ...,angry,Fake,1,-1,-6.8,12.9,133.9,0.021,0.135,-0.032,0.31,0.0,0.76,0.0,0.57,0.0,0.53,1.84,1.03,0.65,0.91,0.67,0.0,0.0,0.66,1.34,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.523853063583374,0.20535194873809814,0.27079495787620544,0.0,0.0,1.0,0.46768319606781006,0.5115818381309509,0.01758190430700779,2.691457666514907e-06,0.0031248365994542837,2.871571041396237e-06,2.268033495056443e-05
23475,veteranstoday,23475,"Syrian War Report – December 13, 2017: Trump Declares Victory Over ISIS - - ...from S...",angry,Fake,1,129,9.4,10.9,149.7,-0.351,0.083,0.199,0.29,0.0,3.19,0.49,0.39,3.35,2.46,0.42,0.0,0.38,1.17,1.2,0.0,0.0,0.0,0.0,0.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5145906805992126,0.4094201922416687,0.07598922401666641,0.023146050050854683,0.7544096112251282,0.2224443405866623,0.46007686853408813,7.2317858368364796e-09,0.33580416440963745,0.000440421950770542,0.20367002487182617,9.102168974095548e-08,8.478629752062261e-06
25801,veteranstoday,25801,Saudi Arabia &amp; ‘their Western handlers’ behind Syria peace talks failure - - Jim W. Dea...,angry,Fake,1,-1,-0.2,8.2,122.7,-0.055,0.028,-0.143,0.0,0.0,0.0,0.0,0.9,0.15,0.63,0.48,0.37,1.23,0.1,0.0,0.79,0.1,1.04,1.08,0.03,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5027758479118347,0.40160462260246277,0.0956195518374443,0.0,0.06272841989994049,0.9372715950012207,0.4514409005641937,0.06838387250900269,0.23677599430084229,0.19295628368854523,0.004640599247068167,0.022693784907460213,0.023108646273612976
31957,veteranstoday,31957,Meet the Israeli spy who conned Rose McGowan for Harvey Weinstein - - ...by Jonas E. ...,angry,Fake,1,38,7.2,26.5,137.0,-0.124,0.013,0.029,0.0,0.04,0.2,0.0,0.19,0.24,0.79,0.28,0.0,0.07,1.0,1.54,1.27,0.49,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811539947986603,0.3361472487449646,0.18269874155521393,0.18295788764953613,0.2737845778465271,0.5432575345039368,0.44012001156806946,0.028709419071674347,0.19333387911319733,0.0011970713967457414,0.32848912477493286,0.0006330913165584207,0.007517443038523197
24451,veteranstoday,24451,"Israelis rises against Netanyahu, the ""crime minister"" - - ...by Jonas E. Alexis ...",angry,Fake,1,78,-3.9,7.3,146.9,0.002,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.79,1.72,0.0,0.68,2.07,2.85,0.05,0.41,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.268261194229126,0.6037075519561768,0.12803125381469727,0.22826045751571655,0.5435193181037903,0.22822023928165436,0.41845256090164185,0.0026019366923719645,0.06689123064279556,0.0014796785544604063,0.3017589747905731,0.0011541196145117283,0.2076614797115326
35059,veteranstoday,35059,The American Domestic Distemper - - It is NOT an enviable position for a great power t...,angry,Fake,1,-1,2.7,16.4,118.6,-0.041,-0.047,-0.032,0.0,0.46,2.57,1.0,1.83,1.57,2.14,1.34,0.62,0.0,1.01,0.35,0.0,0.09,1.71,0.4,0.89,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4104817509651184,0.5895183086395264,0.0,0.0,0.0,1.0,0.37826085090637207,0.02169165574014187,0.25845634937286377,0.001538958866149187,0.3140002489089966,0.0012409805785864592,0.02481093630194664
36200,veteranstoday,36200,Saudis convert to Zionism – re-circumcized at Paris synagogue - - The real story behind...,angry,Fake,1,78,9.0,9.8,121.2,-0.066,-0.075,-0.011,2.15,0.85,0.2,2.01,0.88,1.22,0.0,0.83,0.1,0.68,0.79,0.78,0.17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4007485508918762,0.48504501581192017,0.11420644074678421,0.13503992557525635,0.22152958810329437,0.6434305310249329,0.30944427847862244,5.840846695193136e-10,0.00827526394277811,4.42758761209916e-07,0.5443161129951477,1.3745012665822287e-06,0.13796254992485046
29784,veteranstoday,29784,RAG RADIO: Political Writer Jonathan Tilove Dissects Screaming Conspiracist Alex Jones - ...,angry,Fake,1,-1,7.1,4.0,125.3,-0.053,-0.204,-0.07,0.52,0.38,1.13,1.24,1.09,1.38,0.84,1.68,1.01,1.51,0.9,0.0,0.22,0.0,1.18,0.19,1.05,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33916327357292175,0.6608366966247559,0.0,0.017005741596221924,0.0,0.9829942584037781,0.299803763628006,0.1397407352924347,0.10101784020662308,0.017182709649205208,0.15134947001934052,0.12443406879901886,0.16647140681743622
30330,veteranstoday,30330,"Rag Radio: Texas Poet Laureate Carmen Tafolla &amp; Gregg Barrios, Prominent Poet, Playwright &amp; Critic - ... - Lati...",angry,Fake,1,-1,9.2,20.3,163.3,-0.052,0.343,-0.097,1.69,1.2,0.26,2.03,0.0,1.12,0.03,1.11,0.0,0.7,0.35,0.41,0.8,0.0,1.06,3.73,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4509597718715668,0.3799321949481964,0.169108048081398,0.1030270904302597,0.8969728946685791,0.0,0.2708447575569153,0.00034467794466763735,0.1064654216170311,0.0003695356717798859,0.621665894985199,2.1932024196757993e-08,0.0003097034932579845
29371,veteranstoday,29371,‘Felt like a slave’: Cleaner sues over alleged abuses at Netanyahu home - - ...,angry,Fake,1,-1,2.5,13.6,124.9,-0.151,-0.025,0.075,0.0,0.16,1.36,0.0,0.81,2.52,0.21,0.72,1.22,1.19,0.89,0.33,1.03,0.0,0.34,0.86,0.45,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43774786591529846,0.3949180245399475,0.16733413934707642,0.1312064677476883,0.8687935471534729,0.0,0.2569129765033722,1.0212563665845664e-06,0.7307589650154114,0.000704574806150049,0.011560080572962761,5.2276252972660586e-05,1.0140663107449654e-05
32822,veteranstoday,32822,"1943: On This Day in History, Himmler orders Gypsies to concentration camps - - On this...",angry,Fake,1,-1,17.6,13.9,143.1,-0.252,-0.106,0.083,1.56,0.1,0.65,0.0,0.1,1.11,1.18,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40752992033958435,0.38135063648223877,0.2111194133758545,0.04758499190211296,0.7842018604278564,0.16821320354938507,0.23411977291107178,5.4164815082913265e-05,0.01741918921470642,0.00021124009799677879,0.7481799125671387,3.7450068046673834e-10,1.5740688468213193e-05
30326,veteranstoday,30326,Rag Radio: Leading Leftist Thinker Carl Davidson Helps Us Make Some Sense of the Political Madness - ... - Note...,angry,Fake,1,-1,3.2,28.3,132.5,-0.122,-0.028,0.039,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.07,0.35,0.0,0.0,0.27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4292853772640228,0.5503413081169128,0.020373284816741943,0.0,0.0,1.0,0.22254207730293274,2.2945978344068862e-05,0.01670193113386631,0.0015450435457751155,0.3670319616794586,0.002518678782507777,0.3896373510360718
30623,veteranstoday,30623,Benjamin Netanyahu is a pathological liar and a political psychopath - - ...by Jonas ...,angry,Fake,1,78,9.9,11.8,152.9,0.003,0.036,0.096,0.0,0.22,0.33,0.0,0.0,0.24,0.32,0.6,0.0,0.43,1.19,0.57,0.56,0.0,0.73,1.53,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3860132396221161,0.5059953331947327,0.10799138247966766,0.0,0.2511630356311798,0.7488369941711426,0.22202683985233307,9.46901855058968e-06,0.01649440824985504,0.05069046840071678,0.160190150141716,4.3859981815330684e-05,0.550544798374176
28614,veteranstoday,28614,Merkel furious with leaks on PM May 'weakness'; EU fearful she could be replaced by Boris Johnson - ... - [Edit...,angry,Fake,1,103,5.3,16.6,148.4,-0.045,0.059,-0.067,0.67,0.0,0.89,0.12,0.69,2.35,0.19,0.7,0.81,1.33,0.0,0.0,1.35,0.0,0.3,0.11,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5038028955459595,0.22231978178024292,0.2738773226737976,0.04309636354446411,0.41269636154174805,0.5442072749137878,0.20609667897224426,0.09675009548664093,0.3062802255153656,0.0005929417675361037,0.23493951559066772,0.05146852135658264,0.10387200862169266
29789,veteranstoday,29789,RAG RADIO: Foreign Policy Expert Roy Casagranda: 'Citizen Trump Takes on the World' - - ...,angry,Fake,1,-1,6.1,31.5,156.6,-0.062,-0.085,-0.192,0.0,0.0,1.27,0.0,1.05,1.28,1.31,1.21,0.0,0.07,1.64,1.74,1.91,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4803520143032074,0.3057232201099396,0.21392476558685303,0.24550609290599823,0.19252850115299225,0.5619654059410095,0.19455772638320923,0.002908557653427124,0.7070175409317017,0.07169342041015625,0.021540652960538864,1.638958657679268e-08,0.002282107016071677
