,screen_name,happy_img_idx,angry_img_idx,person_name,clean_text,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
21868,southfronteng,28075,18073,Kim Jong-un,Washington and allies go orwellian on korea peace talks,Fake,2,132,0.8,15.5,134.6,-0.082,0.006,0.02,0.0,0.0,0.0,0.0,0.53,1.52,0.82,0.34,0.39,0.0,1.37,0.62,0.78,0.0,0.95,0.72,0.23,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3680344521999359,0.5307098031044006,0.10125570744276047,0.09748843312263489,0.9025115370750427,0.0,0.08650175482034683,0.04975290223956108,0.015117381699383259,0.0007563745602965355,0.43225207924842834,0.002167702652513981,0.4134518504142761
27364,RT_com,15627,38006,Kim Jong-un,"'sure, i always believe in talking': trump ready to speak to kim under certain conditions",Fake,2,132,6.1,12.0,136.2,-0.045,-0.069,0.021,0.41,0.29,0.0,0.0,2.74,2.05,2.24,2.63,2.94,0.9,0.0,0.0,0.0,0.0,2.88,0.27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22794629633426666,0.7720537185668945,0.0,0.2702715992927551,0.6274148225784302,0.1023135706782341,0.0006198769551701844,1.2417410849563382e-11,5.796488039777614e-06,0.9946752786636353,0.002293618395924568,0.002401636214926839,3.7577685816359008e-06
31261,AFF_PATRIOTS,23429,23887,Kim Jong-un,"Breaking: lt. Gen. H.r. Mcmaster drops nuke on n. Korea,"" we're..."" -",Fake,2,132,10.0,13.5,146.2,-0.074,0.111,-0.066,0.0,0.13,0.0,0.12,2.11,2.52,0.94,1.48,1.83,0.83,0.18,0.0,0.12,0.0,2.5,1.02,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2355453372001648,0.7644546627998352,0.0,0.04661441594362259,0.7060579061508179,0.24732773005962372,3.988047865277622e-06,1.6995864438040797e-10,0.00029572483617812395,0.9994511008262634,4.9060774472309276e-05,0.00014550486230291426,5.467198934638873e-05
22041,SputnikInt,1039,9909,Kim Jong-un,The us attempts to mask its own failure by blaming russia for supporting #northkorea (op-ed),Fake,2,132,2.9,15.9,128.4,-0.057,0.011,-0.115,0.0,0.36,0.08,0.03,0.77,2.62,0.33,1.66,1.04,0.2,1.89,1.42,0.91,0.25,1.57,1.41,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26875069737434387,0.7312493324279785,0.0,0.0,0.6975760459899902,0.3024239242076874,0.384912371635437,0.002676197327673435,0.10718932747840881,0.31647056341171265,0.03264056146144867,0.15596303343772888,0.00014788324187975377
25672,MintPressNews,8249,23226,Kim Jong-un,It turns out the concerns about a us attack on #northkorea are very well-founded.,Fake,2,132,4.7,9.4,142.8,-0.012,0.151,-0.075,0.04,0.36,0.0,1.67,0.73,0.0,0.0,0.0,1.95,2.3,0.0,0.26,1.18,0.1,0.69,0.42,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3554222285747528,0.5099968910217285,0.13458088040351868,0.0,0.0,1.0,1.0627386473061051e-05,6.615615166793987e-09,9.711804159451276e-05,3.7308922173906467e-07,5.407855940831041e-09,0.9998918771743774,1.895295864695612e-10
31265,Counter_info,4140,12659,Kim Jong-un,Invented “enemies of america”: the myth of a north korean threat,Fake,2,132,7.0,4.1,133.8,-0.041,0.064,-0.061,0.0,0.36,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.18,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944179177284241,0.500163733959198,0.20541831851005554,0.03916274383664131,0.6345627903938293,0.32627442479133606,0.2021290808916092,1.9330183931742795e-05,0.01547119952738285,1.4266844345911522e-06,0.7085762619972229,4.205060477602274e-08,0.07380276918411255
32007,SputnikInt,3531,15832,Kim Jong-un,"#pyongyang brands #trump 'destroyer of peace' as #us, #southkorea start naval drills",Fake,2,132,-6.0,11.4,147.2,0.083,0.304,0.004,1.27,0.82,0.0,0.0,0.17,0.18,0.0,0.0,1.21,0.44,0.11,0.28,0.34,0.0,1.07,0.56,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.36182817816734314,0.4886219799518585,0.14954988658428192,0.0,0.0,1.0,0.0013843732886016369,0.0001406292140018195,0.007062206510454416,2.2013637135387398e-05,1.317766509600915e-05,0.9913761019706726,1.4267917549659614e-06
29514,therussophile,1794,21498,Kim Jong-un,Is the us readying for an emp/hack attack during trump’s korea visit???,Fake,2,132,22.6,18.0,129.7,-0.102,-0.227,0.111,0.0,0.0,0.0,0.0,0.0,0.16,0.99,1.84,0.0,0.12,1.59,0.5,2.42,0.0,0.3,0.07,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3228282332420349,0.5899198651313782,0.08725186437368393,0.0,0.4081970453262329,0.5918030142784119,2.022952503466513e-05,2.7720838794462015e-15,0.9994540810585022,1.1372971314704827e-10,0.0002365094842389226,8.285419283993178e-08,0.00028901713085360825
30589,therussophile,17052,30646,Kim Jong-un,Is the us readying for an emp/hack attack during trump’s korea visit??? -,Fake,2,132,22.1,18.2,128.0,-0.128,-0.226,0.104,0.0,0.0,0.0,0.0,0.11,0.0,0.19,1.03,0.0,0.0,2.2,0.0,1.43,0.0,0.49,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3239022493362427,0.5827925205230713,0.09330528229475021,0.0,0.30587661266326904,0.694123387336731,2.006495196837932e-05,5.7135294555970585e-15,0.9994480013847351,2.1904121572102753e-10,0.00022858986631035805,1.3247888830392185e-07,0.00030329538276419044
38391,SputnikInt,3482,31596,Kim Jong-un,.@un under-secretary expects #pyongyang to 'signal' readiness to prepare talks #northkorea,Fake,2,132,4.4,7.2,144.8,-0.016,0.059,-0.092,0.0,0.0,0.6,0.0,2.28,3.28,1.77,1.87,1.74,0.3,0.33,0.0,0.11,0.0,2.55,0.1,0.25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.37253156304359436,0.627468466758728,0.0,0.0,0.0,1.0,0.10669636726379395,0.00019917151075787842,0.015310795977711678,0.676971435546875,0.19960175454616547,0.0008060598629526794,0.0004144226259086281
36579,vdare,10680,30258,Kim Jong-un,Patrick j. Buchanan: north korea and little rocket man’s risky game -,Fake,2,132,3.4,13.5,156.3,0.005,0.321,-0.046,0.77,0.39,0.0,0.0,1.29,3.37,0.1,1.33,1.33,0.53,0.0,0.0,0.0,0.0,1.96,0.82,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.34801116585731506,0.5178837180137634,0.1341051161289215,0.043601296842098236,0.6564012765884399,0.29999738931655884,0.1856176108121872,0.0037257142830640078,0.016920845955610275,0.7246848344802856,0.0043388837948441505,0.01928694359958172,0.04542522504925728
25738,Counter_info,31261,33403,Kim Jong-un,Will washington attack north korea?,Fake,2,132,5.0,26.1,136.9,-0.125,0.066,-0.05,0.0,0.47,0.0,0.12,0.0,0.9,0.0,0.0,0.0,0.0,1.46,1.09,0.02,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900051772594452,0.5599228739738464,0.1500719040632248,0.0,0.26872220635414124,0.7312777638435364,0.001018980168737471,2.307174895577191e-07,0.00010262754221912473,0.0030249471310526133,0.02290547452867031,4.341586191003444e-06,0.9729433655738831
36012,RT_com,9335,15287,Kim Jong-un,‘it is a situation that we will handle’ - trump on north korea launch,Fake,2,132,6.5,16.2,150.5,-0.069,0.112,0.037,0.9,0.0,0.93,0.0,2.61,2.61,2.23,2.6,2.08,1.08,0.08,0.0,0.0,0.0,2.29,0.74,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2768670916557312,0.7231329679489136,0.0,0.06168237701058388,0.4383843243122101,0.4999333322048187,0.008280763402581215,0.0032978723756968975,0.29466450214385986,0.6164064407348633,0.07188845425844193,0.001183834858238697,0.004278143402189016
1794,thetimes,5529,23718,Kim Jong-un,Donald trump welcomes fresh sanctions on north korea over missile tests,Real,2,132,7.4,24.5,154.9,-0.048,0.156,-0.045,0.0,0.0,0.0,0.0,1.72,2.47,0.85,0.98,0.52,0.0,0.0,0.0,0.17,0.0,0.85,0.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125932216644287,0.6581292152404785,0.02927755005657673,0.007993500679731369,0.04651416838169098,0.9454923868179321,1.6052189266702044e-06,5.652631216435111e-07,0.00011728375102393329,0.9995694756507874,0.00024070159997791052,4.008803244914816e-08,7.039256888674572e-05
9909,NBCNews,36769,21018,Kim Jong-un,A look at the countries the u.s. Accuses of sponsoring terrorism,Real,2,132,-16.0,8.1,161.1,-0.342,0.108,-0.189,0.0,0.0,0.0,0.0,0.0,0.8,0.25,0.0,0.0,0.0,0.75,0.82,1.11,0.17,0.0,0.59,0.35,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39988279342651367,0.4022849500179291,0.19783227145671844,0.06677738577127457,0.0,0.9332226514816284,0.889209508895874,0.003018149407580495,0.02160823531448841,0.002332033822312951,0.01550548430532217,0.0034481254406273365,0.064878448843956
26878,therussophile,36464,27456,Kim Jong-un,"Donald trump, congress, and war with north korea -",Fake,2,132,6.4,13.5,133.1,-0.047,-0.045,-0.033,0.0,0.0,0.51,0.0,2.76,4.74,1.62,2.51,2.42,2.02,0.99,0.0,0.42,0.0,2.72,1.79,0.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.21581457555294037,0.7841854095458984,0.0,0.0,0.0,1.0,0.14560262858867645,0.00015015792450867593,0.009954219684004784,0.8225098252296448,0.015231981873512268,0.006513223983347416,3.790957634919323e-05
23887,Counter_info,33652,27588,Kim Jong-un,Us ready for talks with north korea? without preconditions says tillerson,Fake,2,132,21.6,17.7,153.4,-0.06,-0.236,0.032,0.7,0.0,0.51,0.64,0.07,1.15,1.15,1.02,0.64,0.0,1.36,0.0,0.53,0.0,0.0,0.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3157239258289337,0.591162919998169,0.09311320632696152,0.0,0.766261637210846,0.23373837769031525,0.914742648601532,1.3111084266881345e-11,0.014146052300930023,1.8973334015015553e-09,0.05597760155797005,2.4095953010672133e-10,0.015133639797568321
19983,France24_en,12295,27245,Kim Jong-un,"Un weighs new n.korea sanctions, vote expected friday",Real,2,132,6.6,19.6,130.4,-0.058,-0.067,0.019,0.0,0.0,0.51,0.0,1.86,3.28,1.91,3.0,2.0,2.05,1.33,0.0,0.71,0.0,2.57,1.35,0.54,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3551696240901947,0.6448304057121277,0.0,0.04301711544394493,0.0,0.9569828510284424,0.012411425821483135,0.00029498027288354933,5.1365394028835e-05,0.9683010578155518,0.018939750269055367,1.580048270000134e-08,1.5075114561113878e-06
23207,SputnikInt,4663,22041,Kim Jong-un,#northkorea calls for 'breakthrough' for unity in unusual message to all koreans #southkorea,Fake,2,132,4.5,7.3,145.3,-0.027,0.063,-0.094,0.0,0.0,0.52,0.0,2.33,3.06,1.67,2.05,1.91,0.38,0.33,0.0,0.14,0.0,2.47,0.5,0.19,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3644253611564636,0.6355746388435364,0.0,0.0,0.0,1.0,0.1385868489742279,0.00031381804728880525,0.01742737367749214,0.6219480037689209,0.22025412321090698,0.0010224843863397837,0.00044732465175911784
9335,standardnews,7929,21893,Kim Jong-un,David walliams slammed for ‘yellow face’ kim jong-un costume,Real,2,132,4.7,7.0,131.8,0.008,-0.056,-0.031,0.0,0.0,0.12,0.0,3.25,4.73,2.84,2.1,2.1,1.81,0.25,0.0,0.49,0.0,4.16,1.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.19293130934238434,0.8070686459541321,0.0,0.05086521804332733,0.6265168190002441,0.32261794805526733,0.00010205059516010806,8.761269487678192e-12,2.5998079244970995e-09,0.9992695450782776,0.0005456574726849794,6.95464166255988e-07,8.203915785998106e-05
26029,SputnikInt,27364,15611,Kim Jong-un,#trump praises #un security council vote on new #northkorea #sanctions,Fake,2,132,-1.4,9.6,132.2,-0.015,0.266,0.07,1.4,1.83,0.37,1.91,0.0,0.52,0.0,0.0,0.03,0.0,1.09,0.97,0.0,0.0,1.18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4140733480453491,0.5859265923500061,0.0,0.09045403450727463,0.0,0.9095459580421448,0.002036038087680936,1.64620068971999e-05,0.05083005875349045,0.0002886253932956606,8.35284372442402e-05,0.9467288255691528,1.6457781384815462e-05
12659,nypost,27335,37634,Kim Jong-un,Trump heads to japan amid mounting fears over north korea,Real,2,132,20.4,21.8,122.1,-0.045,-0.249,0.053,0.0,0.0,0.0,0.34,2.53,2.25,2.23,3.21,1.86,0.85,0.0,0.0,0.0,0.0,4.15,0.91,0.01,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.348237007856369,0.6517629623413086,0.0,0.12415479123592377,0.875845193862915,0.0,0.8763847947120667,1.5985237666882313e-07,0.00855430867522955,0.11498352885246277,7.327545608859509e-05,4.750382753826443e-09,3.9267242755158804e-06
30925,AFF_PATRIOTS,32072,24583,Kim Jong-un,Breaking news out of north korea... President trump is ready -,Fake,2,132,8.0,17.5,161.8,-0.136,0.296,0.007,1.4,0.6,1.38,0.2,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.14,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35270681977272034,0.5085965991020203,0.1386965960264206,0.001120661967433989,0.8664189577102661,0.1324603110551834,0.9588192701339722,1.1974914393420022e-09,3.416310573811643e-05,0.00372413475997746,0.03540296480059624,2.5824199667567882e-08,0.0020194437820464373
25889,CRG_CRM,19983,30017,Kim Jong-un,Mattis: north korean missiles not a ‘capable threat’ against us,Fake,2,132,7.4,10.3,149.5,-0.008,0.285,-0.111,0.0,0.35,0.0,1.2,0.0,0.61,0.0,0.02,0.0,0.0,1.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3058137893676758,0.5400466918945312,0.15413957834243774,0.0,0.17505256831645966,0.8249474167823792,0.0534571073949337,6.145802444734727e-08,1.594064997334499e-05,0.023526228964328766,0.17741823196411133,3.738453233381733e-05,0.7455450296401978
28571,southfronteng,15368,28571,Kim Jong-un,Trump may visit demilitarized zone between south and north koreas,Fake,2,132,14.4,10.5,136.8,-0.072,-0.179,0.148,0.62,0.03,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33501189947128296,0.572615921497345,0.09237220138311386,0.00994244683533907,0.7312251925468445,0.25883233547210693,0.3120342195034027,4.1694306673889514e-07,0.08861885219812393,1.464543970541854e-06,0.4533088803291321,5.110038046041154e-07,0.14603567123413086
30017,therussophile,26718,25388,Kim Jong-un,Trump may visit demilitarized zone between south and north koreas -,Fake,2,132,14.4,10.5,136.8,-0.072,-0.179,0.148,0.62,0.03,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33501189947128296,0.572615921497345,0.09237220138311386,0.00994244683533907,0.7312251925468445,0.25883233547210693,0.3120342195034027,4.1694306673889514e-07,0.08861885219812393,1.464543970541854e-06,0.4533088803291321,5.110038046041154e-07,0.14603567123413086
23333,SputnikInt,32002,25385,Kim Jong-un,"Solution to korean crisis up to #washington, #pyongyang - #beijing",Fake,2,132,7.3,30.7,147.7,-0.116,0.118,-0.024,0.86,1.48,0.0,0.0,0.0,0.53,0.0,0.61,0.0,0.0,2.15,0.58,0.42,0.0,0.8,0.82,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3653634786605835,0.3056638836860657,0.32897263765335083,0.0,1.0,0.0,0.07734479010105133,1.7959464457817376e-05,0.001890671206638217,0.05039884150028229,0.23264680802822113,2.3640523068024777e-05,0.6376773118972778
33350,Delphi2015,36403,21626,Kim Jong-un,Trump’s north korea delusions -,Fake,2,132,11.7,23.5,150.6,-0.155,-0.198,0.153,0.77,0.0,0.19,0.05,0.0,0.42,1.03,1.42,0.08,0.0,1.85,0.8,0.0,0.0,0.0,0.0,0.16,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3516712188720703,0.62005615234375,0.028272641822695732,0.0,0.9625009298324585,0.037499070167541504,0.040690016001462936,2.4550065063522197e-05,0.3665182590484619,0.0014797834446653724,0.05957828834652901,4.783438998856582e-05,0.531661331653595
10980,euronews,25835,24366,Kim Jong-un,"Trump puts n.korea on ""terror"" list",Real,2,132,2.2,16.3,144.4,-0.082,0.224,-0.005,0.0,0.0,0.0,0.0,2.11,3.42,1.54,1.22,1.3,0.79,0.26,0.0,0.0,0.0,1.61,0.33,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.37492671608924866,0.625073254108429,0.0,0.22619298100471497,0.3055512607097626,0.4682556688785553,0.19986221194267273,3.300828836927394e-07,0.5991777181625366,0.19866631925106049,0.0017934627830982208,0.0004989042063243687,9.989612408389803e-07
21418,SputnikInt,13431,34305,Kim Jong-un,.@realdonaldtrump accuses #russia of ignoring #northkorea sanctions,Fake,2,132,-1.4,9.6,132.2,-0.015,0.266,0.07,1.4,1.83,0.37,1.91,0.0,0.52,0.0,0.0,0.03,0.0,1.09,0.97,0.0,0.0,1.18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4140733480453491,0.5859265923500061,0.0,0.09045403450727463,0.0,0.9095459580421448,0.002036038087680936,1.64620068971999e-05,0.05083005875349045,0.0002886253932956606,8.35284372442402e-05,0.9467288255691528,1.6457781384815462e-05
26086,SputnikInt,2649,31265,Kim Jong-un,#russia ready to help deescalate tensions with #northkorea,Fake,2,132,4.5,7.3,145.3,-0.027,0.063,-0.094,0.0,0.0,0.52,0.0,2.33,3.06,1.67,2.05,1.91,0.38,0.33,0.0,0.14,0.0,2.47,0.5,0.19,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3644253611564636,0.6355746388435364,0.0,0.0,0.0,1.0,0.1385868489742279,0.00031381804728880525,0.01742737367749214,0.6219480037689209,0.22025412321090698,0.0010224843863397837,0.00044732465175911784
23996,RT_com,26878,24916,Kim Jong-un,"Japan turns up heat on n. Korea, freezes companies’ assets",Fake,2,132,5.4,5.7,142.0,-0.09,0.028,-0.028,0.0,0.0,0.25,0.0,0.0,1.0,0.6,0.0,0.0,0.0,1.58,1.16,0.0,0.0,0.0,0.41,0.56,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31010037660598755,0.5208956003189087,0.16900408267974854,0.01604599691927433,0.9839539527893066,0.0,0.970307469367981,0.0002293225406901911,0.0049685160629451275,9.076015494713374e-10,0.024200288578867912,9.725598104637356e-10,0.0002944346342701465
21893,SputnikInt,37551,32420,Kim Jong-un,Us blaming #russia for supporting #northkorea an attempt to mask own failure,Fake,2,132,2.9,15.9,128.4,-0.057,0.011,-0.115,0.0,0.36,0.08,0.03,0.77,2.62,0.33,1.66,1.04,0.2,1.89,1.42,0.91,0.25,1.57,1.41,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26875069737434387,0.7312493324279785,0.0,0.0,0.6975760459899902,0.3024239242076874,0.384912371635437,0.002676197327673435,0.10718932747840881,0.31647056341171265,0.03264056146144867,0.15596303343772888,0.00014788324187975377
26718,rinf_community,36579,10980,Kim Jong-un,Video: ‘mine is bigger’: trump dares kim jong-un to compare nuclear buttons,Fake,2,132,18.9,8.3,156.4,-0.038,0.044,0.014,0.33,0.33,0.0,0.0,1.55,0.84,1.51,1.7,1.88,0.49,0.0,0.0,0.0,0.0,1.66,0.3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2595219910144806,0.740477979183197,0.0,0.16065342724323273,0.13005489110946655,0.7092916965484619,0.043601375073194504,4.4572530480966113e-14,1.862953467934858e-06,0.9563955068588257,1.070088817556325e-08,1.2242529692230164e-06,1.081857242679618e-10
12295,ChannelNewsAsia,38391,12062,Kim Jong-un,North korea slams 'incurably mentally deranged' trump,Real,2,132,9.1,18.3,134.3,-0.104,-0.055,0.027,0.0,0.0,0.46,0.0,2.21,3.22,2.14,2.68,2.24,2.54,1.03,0.0,0.82,0.0,2.82,1.69,0.61,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3667531907558441,0.6332468390464783,0.0,0.06211528554558754,0.0,0.9378847479820251,0.0017178556881844997,1.3738781490246765e-05,2.2604399418924004e-05,0.9978068470954895,0.00037333223735913634,6.750796046617324e-07,6.48894056212157e-05
30646,PaulCraigRobert,15611,22357,Kim Jong-un,"Is it insanity, evil, or both that has the western world in its grip",Fake,2,132,14.7,6.3,150.8,-0.074,-0.168,0.123,0.66,0.0,0.0,0.0,0.02,0.79,0.36,1.11,0.0,0.0,1.65,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3511108160018921,0.4047577977180481,0.244131401181221,0.015643183141946793,0.751578688621521,0.2327781617641449,0.6367489695549011,8.893413228072689e-10,0.0013787810457870364,1.2613134003913729e-06,0.269887238740921,3.238136148109305e-10,0.09198373556137085
34211,AFF_PATRIOTS,23207,36579,Kim Jong-un,"Breaking: trump just dropped the hammer on n. Korea, hell yeah!!! -",Fake,2,132,11.7,22.9,129.8,-0.114,-0.123,0.118,0.0,0.0,0.28,0.09,0.84,2.55,2.25,1.77,0.0,0.78,2.38,1.67,0.75,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28008824586868286,0.6457427740097046,0.07416900992393494,0.04481774568557739,0.9319387674331665,0.023243488743901253,0.001347508979961276,5.5194068409036845e-05,0.00343904085457325,2.5179451768053696e-05,0.9950588941574097,1.988565090371708e-09,7.421438203891739e-05
1037,CBSNews,37046,26878,Kim Jong-un,U.n. Security council poised to vote on tough new sanctions on n. Korea,Real,2,132,-0.7,26.9,149.1,-0.015,0.27,0.092,0.0,0.0,0.18,0.0,0.89,0.48,0.4,1.07,0.87,2.1,0.75,0.04,0.89,0.0,0.72,0.43,1.38,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3784230649471283,0.6215769052505493,0.0,0.10164114832878113,0.7434260845184326,0.15493273735046387,4.3635445763356984e-05,1.4845021045761797e-11,0.060729388147592545,1.12849924960301e-07,0.9391664266586304,6.281223363657773e-08,6.0374411987140775e-05
28528,therussophile,23619,23619,Kim Jong-un,North korea warns 'lunatic' donald trump his trip will spark world war 3 in shock threat,Fake,2,132,10.2,28.2,150.2,0.007,-0.177,-0.003,0.0,0.0,1.39,0.0,0.18,2.71,1.6,0.83,0.0,0.0,1.45,0.49,0.34,0.11,0.0,0.24,0.35,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3337770402431488,0.4996752440929413,0.1665477156639099,0.049341604113578796,0.4061758518218994,0.5444825887680054,0.03891817107796669,0.0002993162488564849,0.049115702509880066,0.0012624918017536402,0.6610730886459351,0.0001303408935200423,0.24920082092285156
